lemma,freq,freq_class,rank,prop,cum_sum_prop
å utgi,3,9,114,1.1473152822395595e-4,0.9520422212023865
å utlikne,3,9,114,1.1473152822395595e-4,0.9521569527306104
å utrydde,3,9,114,1.1473152822395595e-4,0.95227168425883435
å utvise,3,9,114,1.1473152822395595e-4,0.9523864157870583
å veksle,3,9,114,1.1473152822395595e-4,0.9525011473152822
å venne,3,9,114,1.1473152822395595e-4,0.9526158788435062
å verne,3,9,114,1.1473152822395595e-4,0.9527306103717301
å videreformidle,3,9,114,1.1473152822395595e-4,0.9528453418999542
å vie,3,9,114,1.1473152822395595e-4,0.9529600734281781
å ydmyke,3,9,114,1.1473152822395595e-4,0.9530748049564021
å administrere,2,9,115,7.64876854826373e-5,0.9531512926418847
å adressere,2,9,115,7.64876854826373e-5,0.9532277803273673
å akkreditere,2,9,115,7.64876854826373e-5,0.95330426801285
å aksjonere,2,9,115,7.64876854826373e-5,0.9533807556983326
å akte,2,9,115,7.64876854826373e-5,0.9534572433838152
å ånde,2,9,115,7.64876854826373e-5,0.9535337310692978
å angi,2,9,115,7.64876854826373e-5,0.9536102187547805
å anklage,2,9,115,7.64876854826373e-5,0.9536867064402631
å anskaffe,2,9,115,7.64876854826373e-5,0.9537631941257457
å arkivere,2,9,115,7.64876854826373e-5,0.9538396818112284
å avbilde,2,9,115,7.64876854826373e-5,0.9539161694967111
å avkristne,2,9,115,7.64876854826373e-5,0.9539926571821937
å avlede,2,9,115,7.64876854826373e-5,0.9540691448676764
å avlyse,2,9,115,7.64876854826373e-5,0.954145632553159
å avsette,2,9,115,7.64876854826373e-5,0.9542221202386416
å avsi,2,9,115,7.64876854826373e-5,0.9542986079241242
å avspeile,2,9,115,7.64876854826373e-5,0.9543750956096069
å bade,2,9,115,7.64876854826373e-5,0.9544515832950895
å banne,2,9,115,7.64876854826373e-5,0.9545280709805721
å bedømme,2,9,115,7.64876854826373e-5,0.9546045586660548
å bedra,2,9,115,7.64876854826373e-5,0.9546810463515374
å bedyre,2,9,115,7.64876854826373e-5,0.95475753403702
å begi,2,9,115,7.64876854826373e-5,0.9548340217225026
å begrave,2,9,115,7.64876854826373e-5,0.9549105094079854
å begrunne,2,9,115,7.64876854826373e-5,0.954986997093468
å behefte,2,9,115,7.64876854826373e-5,0.9550634847789506
å bekjenne,2,9,115,7.64876854826373e-5,0.9551399724644333
å benåde,2,9,115,7.64876854826373e-5,0.9552164601499159
å benke,2,9,115,7.64876854826373e-5,0.9552929478353985
å berolige,2,9,115,7.64876854826373e-5,0.9553694355208812
å betvile,2,9,115,7.64876854826373e-5,0.9554459232063638
å bite,2,9,115,7.64876854826373e-5,0.9555224108918464
å bjeffe,2,9,115,7.64876854826373e-5,0.955598898577329
å blogge,2,9,115,7.64876854826373e-5,0.9556753862628117
å bore,2,9,115,7.64876854826373e-5,0.9557518739482943
å bortlede,2,9,115,7.64876854826373e-5,0.9558283616337769
å bre,2,9,115,7.64876854826373e-5,0.9559048493192596
å briste,2,9,115,7.64876854826373e-5,0.9559813370047423
å datere,2,9,115,7.64876854826373e-5,0.9560578246902249
å delegere,2,9,115,7.64876854826373e-5,0.9561343123757076
å demme,2,9,115,7.64876854826373e-5,0.9562108000611902
å deportere,2,9,115,7.64876854826373e-5,0.9562872877466728
å destruere,2,9,115,7.64876854826373e-5,0.9563637754321554
å digge,2,9,115,7.64876854826373e-5,0.9564402631176381
å digitalisere,2,9,115,7.64876854826373e-5,0.9565167508031207
å distribuere,2,9,115,7.64876854826373e-5,0.9565932384886033
å dope,2,9,115,7.64876854826373e-5,0.956669726174086
å døyve,2,9,115,7.64876854826373e-5,0.9567462138595686
å duke,2,9,115,7.64876854826373e-5,0.9568227015450512
å dumme,2,9,115,7.64876854826373e-5,0.9568991892305339
å dure,2,9,115,7.64876854826373e-5,0.9569756769160166
å dvele,2,9,115,7.64876854826373e-5,0.9570521646014992
å dytte,2,9,115,7.64876854826373e-5,0.9571286522869819
å effektivisere,2,9,115,7.64876854826373e-5,0.9572051399724645
å eksplodere,2,9,115,7.64876854826373e-5,0.9572816276579471
å entre,2,9,115,7.64876854826373e-5,0.9573581153434297
å erfare,2,9,115,7.64876854826373e-5,0.9574346030289124
å etterforske,2,9,115,7.64876854826373e-5,0.957511090714395
å etterspørre,2,9,115,7.64876854826373e-5,0.9575875783998776
å feile,2,9,115,7.64876854826373e-5,0.9576640660853603
å figurere,2,9,115,7.64876854826373e-5,0.9577405537708429
å fikle,2,9,115,7.64876854826373e-5,0.9578170414563255
å fiske,2,9,115,7.64876854826373e-5,0.9578935291418081
å fleipe,2,9,115,7.64876854826373e-5,0.9579700168272908
å flire,2,9,115,7.64876854826373e-5,0.9580465045127735
å flørte,2,9,115,7.64876854826373e-5,0.9581229921982561
å flykte,2,9,115,7.64876854826373e-5,0.9581994798837388
å forbanne,2,9,115,7.64876854826373e-5,0.9582759675692214
å fordømme,2,9,115,7.64876854826373e-5,0.958352455254704
å fordype,2,9,115,7.64876854826373e-5,0.9584289429401867
å forfalle,2,9,115,7.64876854826373e-5,0.9585054306256693
å forgå,2,9,115,7.64876854826373e-5,0.9585819183111519
å forhøye,2,9,115,7.64876854826373e-5,0.9586584059966345
å forkynne,2,9,115,7.64876854826373e-5,0.9587348936821172
å forringe,2,9,115,7.64876854826373e-5,0.9588113813675998
å forstyrre,2,9,115,7.64876854826373e-5,0.9588878690530824
å forsyne,2,9,115,7.64876854826373e-5,0.9589643567385651
å fortvile,2,9,115,7.64876854826373e-5,0.9590408444240478
å forutsi,2,9,115,7.64876854826373e-5,0.9591173321095304
å forvitre,2,9,115,7.64876854826373e-5,0.9591938197950131
å framgå,2,9,115,7.64876854826373e-5,0.9592703074804957
å framholde,2,9,115,7.64876854826373e-5,0.9593467951659783
å frembringe,2,9,115,7.64876854826373e-5,0.959423282851461
å fremlegge,2,9,115,7.64876854826373e-5,0.9594997705369436
å frese,2,9,115,7.64876854826373e-5,0.9595762582224262
å frigjøre,2,9,115,7.64876854826373e-5,0.9596527459079088
å frikjenne,2,9,115,7.64876854826373e-5,0.9597292335933915
å friste,2,9,115,7.64876854826373e-5,0.9598057212788741
å fronte,2,9,115,7.64876854826373e-5,0.9598822089643567
å fryde,2,9,115,7.64876854826373e-5,0.9599586966498393
å fryse,2,9,115,7.64876854826373e-5,0.960035184335322
å gjeninnsette,2,9,115,7.64876854826373e-5,0.9601116720208047
å gjennomskue,2,9,115,7.64876854826373e-5,0.9601881597062873
å gjennomtenke,2,9,115,7.64876854826373e-5,0.96026464739177
å gjenoppstå,2,9,115,7.64876854826373e-5,0.9603411350772526
å gjenskape,2,9,115,7.64876854826373e-5,0.9604176227627352
å gjenvelge,2,9,115,7.64876854826373e-5,0.9604941104482179
å gjette,2,9,115,7.64876854826373e-5,0.9605705981337005
å gli,2,9,115,7.64876854826373e-5,0.9606470858191831
å glitre,2,9,115,7.64876854826373e-5,0.9607235735046658
å gløtte,2,9,115,7.64876854826373e-5,0.9608000611901484
å godte,2,9,115,7.64876854826373e-5,0.960876548875631
å google,2,9,115,7.64876854826373e-5,0.9609530365611136
å grille,2,9,115,7.64876854826373e-5,0.9610295242465963
å gruble,2,9,115,7.64876854826373e-5,0.961106011932079
å grue,2,9,115,7.64876854826373e-5,0.9611824996175616
å harmonere,2,9,115,7.64876854826373e-5,0.9612589873030443
å harselere,2,9,115,7.64876854826373e-5,0.9613354749885269
å henrette,2,9,115,7.64876854826373e-5,0.9614119626740095
å herje,2,9,115,7.64876854826373e-5,0.9614884503594922
å herske,2,9,115,7.64876854826373e-5,0.9615649380449748
å iføre,2,9,115,7.64876854826373e-5,0.9616414257304574
å implementere,2,9,115,7.64876854826373e-5,0.96171791341594
å improvisere,2,9,115,7.64876854826373e-5,0.9617944011014227
å informere,2,9,115,7.64876854826373e-5,0.9618708887869053
å innbefatte,2,9,115,7.64876854826373e-5,0.9619473764723879
å innbille,2,9,115,7.64876854826373e-5,0.9620238641578706
å inndrive,2,9,115,7.64876854826373e-5,0.9621003518433532
å innkvartere,2,9,115,7.64876854826373e-5,0.9621768395288359
å innløse,2,9,115,7.64876854826373e-5,0.9622533272143186
å inspisere,2,9,115,7.64876854826373e-5,0.9623298148998012
å installere,2,9,115,7.64876854826373e-5,0.9624063025852838
å instruere,2,9,115,7.64876854826373e-5,0.9624827902707664
å ispe,2,9,115,7.64876854826373e-5,0.9625592779562491
å kjennes,2,9,115,7.64876854826373e-5,0.9626357656417317
å kjennetegne,2,9,115,7.64876854826373e-5,0.9627122533272143
å klamre,2,9,115,7.64876854826373e-5,0.962788741012697
å klausulere,2,9,115,7.64876854826373e-5,0.9628652286981796
å klemme,2,9,115,7.64876854826373e-5,0.9629417163836622
å knele,2,9,115,7.64876854826373e-5,0.9630182040691448
å koke,2,9,115,7.64876854826373e-5,0.9630946917546275
å kollidere,2,9,115,7.64876854826373e-5,0.9631711794401102
å kommersialisere,2,9,115,7.64876854826373e-5,0.9632476671255928
å koordinere,2,9,115,7.64876854826373e-5,0.9633241548110755
å kopiere,2,9,115,7.64876854826373e-5,0.9634006424965581
å kose,2,9,115,7.64876854826373e-5,0.9634771301820407
å krasje,2,9,115,7.64876854826373e-5,0.9635536178675234
å krype,2,9,115,7.64876854826373e-5,0.963630105553006
å kultivere,2,9,115,7.64876854826373e-5,0.9637065932384886
å kvele,2,9,115,7.64876854826373e-5,0.9637830809239712
å kvitte,2,9,115,7.64876854826373e-5,0.9638595686094539
å latterliggjøre,2,9,115,7.64876854826373e-5,0.9639360562949365
å lave,2,9,115,7.64876854826373e-5,0.9640125439804191
å ledes,2,9,115,7.64876854826373e-5,0.9640890316659018
å lekke,2,9,115,7.64876854826373e-5,0.9641655193513844
å lengte,2,9,115,7.64876854826373e-5,0.9642420070368671
å likestille,2,9,115,7.64876854826373e-5,0.9643184947223498
å lime,2,9,115,7.64876854826373e-5,0.9643949824078324
å lokke,2,9,115,7.64876854826373e-5,0.964471470093315
å løsne,2,9,115,7.64876854826373e-5,0.9645479577787976
å lugge,2,9,115,7.64876854826373e-5,0.9646244454642803
å målbære,2,9,115,7.64876854826373e-5,0.9647009331497629
å mane,2,9,115,7.64876854826373e-5,0.9647774208352455
å marginalisere,2,9,115,7.64876854826373e-5,0.9648539085207282
å mase,2,9,115,7.64876854826373e-5,0.9649303962062108
å matche,2,9,115,7.64876854826373e-5,0.9650068838916934
å medregne,2,9,115,7.64876854826373e-5,0.965083371577176
å medvirke,2,9,115,7.64876854826373e-5,0.9651598592626587
å minske,2,9,115,7.64876854826373e-5,0.9652363469481414
å misligholde,2,9,115,7.64876854826373e-5,0.965312834633624
å mislykkes,2,9,115,7.64876854826373e-5,0.9653893223191067
å motsette,2,9,115,7.64876854826373e-5,0.9654658100045893
å nære,2,9,115,7.64876854826373e-5,0.9655422976900719
å nasjonalisere,2,9,115,7.64876854826373e-5,0.9656187853755546
å nedsette,2,9,115,7.64876854826373e-5,0.9656952730610372
å okkupere,2,9,115,7.64876854826373e-5,0.9657717607465198
å omhandle,2,9,115,7.64876854826373e-5,0.9658482484320025
å omringe,2,9,115,7.64876854826373e-5,0.9659247361174851
å omsette,2,9,115,7.64876854826373e-5,0.9660012238029677
å opparbeide,2,9,115,7.64876854826373e-5,0.9660777114884503
å oppfinne,2,9,115,7.64876854826373e-5,0.966154199173933
å oppkalle,2,9,115,7.64876854826373e-5,0.9662306868594156
å opplære,2,9,115,7.64876854826373e-5,0.9663071745448983
å oppløse,2,9,115,7.64876854826373e-5,0.966383662230381
å oppta,2,9,115,7.64876854826373e-5,0.9664601499158636
å øremerke,2,9,115,7.64876854826373e-5,0.9665366376013462
å øse,2,9,115,7.64876854826373e-5,0.9666131252868289
å overarbeide,2,9,115,7.64876854826373e-5,0.9666896129723115
å overdra,2,9,115,7.64876854826373e-5,0.9667661006577941
å overdrive,2,9,115,7.64876854826373e-5,0.9668425883432767
å overlevere,2,9,115,7.64876854826373e-5,0.9669190760287594
å oversette,2,9,115,7.64876854826373e-5,0.966995563714242
å overskride,2,9,115,7.64876854826373e-5,0.9670720513997246
å overvinne,2,9,115,7.64876854826373e-5,0.9671485390852073
å overvintre,2,9,115,7.64876854826373e-5,0.9672250267706899
å pipe,2,9,115,7.64876854826373e-5,0.9673015144561726
å pirke,2,9,115,7.64876854826373e-5,0.9673780021416553
å plaske,2,9,115,7.64876854826373e-5,0.9674544898271379
å poppe,2,9,115,7.64876854826373e-5,0.9675309775126205
å problematisere,2,9,115,7.64876854826373e-5,0.9676074651981031
å pugge,2,9,115,7.64876854826373e-5,0.9676839528835858
å punge,2,9,115,7.64876854826373e-5,0.9677604405690684
å pushe,2,9,115,7.64876854826373e-5,0.967836928254551
å ramle,2,9,115,7.64876854826373e-5,0.9679134159400337
å redegjøre,2,9,115,7.64876854826373e-5,0.9679899036255163
å regjere,2,9,115,7.64876854826373e-5,0.9680663913109989
å relativisere,2,9,115,7.64876854826373e-5,0.9681428789964815
å revitalisere,2,9,115,7.64876854826373e-5,0.9682193666819642
å ripe,2,9,115,7.64876854826373e-5,0.9682958543674468
å rømme,2,9,115,7.64876854826373e-5,0.9683723420529295
å rose,2,9,115,7.64876854826373e-5,0.9684488297384122
å rule,2,9,115,7.64876854826373e-5,0.9685253174238948
å runde,2,9,115,7.64876854826373e-5,0.9686018051093774
å sammenstille,2,9,115,7.64876854826373e-5,0.9686782927948601
å sanke,2,9,115,7.64876854826373e-5,0.9687547804803427
å såre,2,9,115,7.64876854826373e-5,0.9688312681658253
å sensurere,2,9,115,7.64876854826373e-5,0.968907755851308
å serieåpne,2,9,115,7.64876854826373e-5,0.9689842435367906
å skanne,2,9,115,7.64876854826373e-5,0.9690607312222732
å skimte,2,9,115,7.64876854826373e-5,0.9691372189077558
å skinne,2,9,115,7.64876854826373e-5,0.9692137065932385
å skissere,2,9,115,7.64876854826373e-5,0.9692901942787211
å skjenke,2,9,115,7.64876854826373e-5,0.9693666819642038
å skrape,2,9,115,7.64876854826373e-5,0.9694431696496865
å skreddersy,2,9,115,7.64876854826373e-5,0.9695196573351691
å skreve,2,9,115,7.64876854826373e-5,0.9695961450206517
å sky,2,9,115,7.64876854826373e-5,0.9696726327061344
å slipe,2,9,115,7.64876854826373e-5,0.969749120391617
å smadre,2,9,115,7.64876854826373e-5,0.9698256080770996
å smugle,2,9,115,7.64876854826373e-5,0.9699020957625822
å snike,2,9,115,7.64876854826373e-5,0.9699785834480649
å snø,2,9,115,7.64876854826373e-5,0.9700550711335475
å snuble,2,9,115,7.64876854826373e-5,0.9701315588190301
å snuse,2,9,115,7.64876854826373e-5,0.9702080465045128
å somle,2,9,115,7.64876854826373e-5,0.9702845341899954
å sortere,2,9,115,7.64876854826373e-5,0.970361021875478
å spasere,2,9,115,7.64876854826373e-5,0.9704375095609608
å speide,2,9,115,7.64876854826373e-5,0.9705139972464434
å spøke,2,9,115,7.64876854826373e-5,0.970590484931926
å sponse,2,9,115,7.64876854826373e-5,0.9706669726174086
å sprekke,2,9,115,7.64876854826373e-5,0.9707434603028913
å sprute,2,9,115,7.64876854826373e-5,0.9708199479883739
å stemple,2,9,115,7.64876854826373e-5,0.9708964356738565
å stifte,2,9,115,7.64876854826373e-5,0.9709729233593392
å strebe,2,9,115,7.64876854826373e-5,0.9710494110448218
å styrte,2,9,115,7.64876854826373e-5,0.9711258987303044
å subsidiere,2,9,115,7.64876854826373e-5,0.971202386415787
å sulte,2,9,115,7.64876854826373e-5,0.9712788741012697
å suspendere,2,9,115,7.64876854826373e-5,0.9713553617867523
å syte,2,9,115,7.64876854826373e-5,0.971431849472235
å te,2,9,115,7.64876854826373e-5,0.9715083371577177
å tenne,2,9,115,7.64876854826373e-5,0.9715848248432003
å tilføre,2,9,115,7.64876854826373e-5,0.9716613125286829
å tilgi,2,9,115,7.64876854826373e-5,0.9717378002141656
å tilkalle,2,9,115,7.64876854826373e-5,0.9718142878996482
å tilsvare,2,9,115,7.64876854826373e-5,0.9718907755851308
å tiltale,2,9,115,7.64876854826373e-5,0.9719672632706134
å tolerere,2,9,115,7.64876854826373e-5,0.9720437509560961
å trå,2,9,115,7.64876854826373e-5,0.9721202386415787
å transportere,2,9,115,7.64876854826373e-5,0.9721967263270613
å tredoble,2,9,115,7.64876854826373e-5,0.972273214012544
å trygge,2,9,115,7.64876854826373e-5,0.9723497016980266
å trygle,2,9,115,7.64876854826373e-5,0.9724261893835093
å tulle,2,9,115,7.64876854826373e-5,0.972502677068992
å turnere,2,9,115,7.64876854826373e-5,0.9725791647544746
å tygge,2,9,115,7.64876854826373e-5,0.9726556524399572
å undergrave,2,9,115,7.64876854826373e-5,0.9727321401254398
å underholde,2,9,115,7.64876854826373e-5,0.9728086278109225
å undertegne,2,9,115,7.64876854826373e-5,0.9728851154964051
å utbetale,2,9,115,7.64876854826373e-5,0.9729616031818877
å utbryte,2,9,115,7.64876854826373e-5,0.9730380908673704
å utbygge,2,9,115,7.64876854826373e-5,0.973114578552853
å utdele,2,9,115,7.64876854826373e-5,0.9731910662383356
å utfolde,2,9,115,7.64876854826373e-5,0.9732675539238183
å uthule,2,9,115,7.64876854826373e-5,0.9733440416093009
å utkomme,2,9,115,7.64876854826373e-5,0.9734205292947835
å utrette,2,9,115,7.64876854826373e-5,0.9734970169802662
å utrope,2,9,115,7.64876854826373e-5,0.9735735046657489
å utslette,2,9,115,7.64876854826373e-5,0.9736499923512315
å vake,2,9,115,7.64876854826373e-5,0.9737264800367141
å vedgå,2,9,115,7.64876854826373e-5,0.9738029677221968
å veilede,2,9,115,7.64876854826373e-5,0.9738794554076794
å videreutvikle,2,9,115,7.64876854826373e-5,0.973955943093162
å vike,2,9,115,7.64876854826373e-5,0.9740324307786447
å virvle,2,9,115,7.64876854826373e-5,0.9741089184641273
å viske,2,9,115,7.64876854826373e-5,0.9741854061496099
å vitne,2,9,115,7.64876854826373e-5,0.9742618938350925
å ynde,2,9,115,7.64876854826373e-5,0.9743383815205752
å yte,2,9,115,7.64876854826373e-5,0.9744148692060578
å zoome,2,9,115,7.64876854826373e-5,0.9744913568915405
å 11-doble,1,10,116,3.824384274131865e-5,0.9745296007342819
å adlyde,1,10,116,3.824384274131865e-5,0.9745678445770232
å ære,1,10,116,3.824384274131865e-5,0.9746060884197645
å akselerere,1,10,116,3.824384274131865e-5,0.9746443322625058
å anlegge,1,10,116,3.824384274131865e-5,0.9746825761052471
å ansvarliggjøre,1,10,116,3.824384274131865e-5,0.9747208199479884
å ansvarliggjøres,1,10,116,3.824384274131865e-5,0.9747590637907297
å anvende,1,10,116,3.824384274131865e-5,0.974797307633471
å åpenbare,1,10,116,3.824384274131865e-5,0.9748355514762124
å applaudere,1,10,116,3.824384274131865e-5,0.9748737953189537
å assosiere,1,10,116,3.824384274131865e-5,0.974912039161695
å avbryte,1,10,116,3.824384274131865e-5,0.9749502830044363
å avertere,1,10,116,3.824384274131865e-5,0.9749885268471776
å avfotografere,1,10,116,3.824384274131865e-5,0.9750267706899189
å avgå,1,10,116,3.824384274131865e-5,0.9750650145326603
å avgrense,1,10,116,3.824384274131865e-5,0.9751032583754016
å avhende,1,10,116,3.824384274131865e-5,0.9751415022181429
å avkle,1,10,116,3.824384274131865e-5,0.9751797460608842
å avkorte,1,10,116,3.824384274131865e-5,0.9752179899036255
å avkriminalisere,1,10,116,3.824384274131865e-5,0.9752562337463668
å avlese,1,10,116,3.824384274131865e-5,0.9752944775891081
å avlevere,1,10,116,3.824384274131865e-5,0.9753327214318495
å avregistrere,1,10,116,3.824384274131865e-5,0.9753709652745908
å avrette,1,10,116,3.824384274131865e-5,0.9754092091173321
å avrunde,1,10,116,3.824384274131865e-5,0.9754474529600734
å avskilte,1,10,116,3.824384274131865e-5,0.9754856968028147
å avskrive,1,10,116,3.824384274131865e-5,0.9755239406455561
å avsky,1,10,116,3.824384274131865e-5,0.9755621844882975
å avslå,1,10,116,3.824384274131865e-5,0.9756004283310388
å avspille,1,10,116,3.824384274131865e-5,0.9756386721737801
å avspore,1,10,116,3.824384274131865e-5,0.9756769160165214
å avstå,1,10,116,3.824384274131865e-5,0.9757151598592627
å avverge,1,10,116,3.824384274131865e-5,0.975753403702004
å bagatellisere,1,10,116,3.824384274131865e-5,0.9757916475447453
å bake,1,10,116,3.824384274131865e-5,0.9758298913874867
å balle,1,10,116,3.824384274131865e-5,0.975868135230228
å båndlegge,1,10,116,3.824384274131865e-5,0.9759063790729693
å bane,1,10,116,3.824384274131865e-5,0.9759446229157106
å bannet,1,10,116,3.824384274131865e-5,0.9759828667584519
å bearbeide,1,10,116,3.824384274131865e-5,0.9760211106011932
å bedøve,1,10,116,3.824384274131865e-5,0.9760593544439345
å befeste,1,10,116,3.824384274131865e-5,0.9760975982866759
å begjære,1,10,116,3.824384274131865e-5,0.9761358421294172
å bekjentgjøre,1,10,116,3.824384274131865e-5,0.9761740859721585
å bekle,1,10,116,3.824384274131865e-5,0.9762123298148998
å belære,1,10,116,3.824384274131865e-5,0.9762505736576411
å belåne,1,10,116,3.824384274131865e-5,0.9762888175003824
å belegge,1,10,116,3.824384274131865e-5,0.9763270613431237
å beløpe,1,10,116,3.824384274131865e-5,0.9763653051858651
å benekte,1,10,116,3.824384274131865e-5,0.9764035490286064
å beslaglegge,1,10,116,3.824384274131865e-5,0.9764417928713477
å besvime,1,10,116,3.824384274131865e-5,0.976480036714089
å betinge,1,10,116,3.824384274131865e-5,0.9765182805568303
å betjene,1,10,116,3.824384274131865e-5,0.9765565243995717
å betro,1,10,116,3.824384274131865e-5,0.9765947682423131
å bifalle,1,10,116,3.824384274131865e-5,0.9766330120850544
å bikke,1,10,116,3.824384274131865e-5,0.9766712559277957
å blåkopiere,1,10,116,3.824384274131865e-5,0.976709499770537
å blidgjøre,1,10,116,3.824384274131865e-5,0.9767477436132783
å blinke,1,10,116,3.824384274131865e-5,0.9767859874560196
å blø,1,10,116,3.824384274131865e-5,0.976824231298761
å blokkere,1,10,116,3.824384274131865e-5,0.9768624751415023
å boikotte,1,10,116,3.824384274131865e-5,0.9769007189842436
å boltre,1,10,116,3.824384274131865e-5,0.9769389628269849
å bombe,1,10,116,3.824384274131865e-5,0.9769772066697262
å booke,1,10,116,3.824384274131865e-5,0.9770154505124675
å bortfalle,1,10,116,3.824384274131865e-5,0.9770536943552088
å bortforklare,1,10,116,3.824384274131865e-5,0.9770919381979501
å bøtelegge,1,10,116,3.824384274131865e-5,0.9771301820406915
å bråkjøre,1,10,116,3.824384274131865e-5,0.9771684258834328
å brekke,1,10,116,3.824384274131865e-5,0.9772066697261741
å brødfø,1,10,116,3.824384274131865e-5,0.9772449135689154
å bryne,1,10,116,3.824384274131865e-5,0.9772831574116567
å bue,1,10,116,3.824384274131865e-5,0.977321401254398
å bugne,1,10,116,3.824384274131865e-5,0.9773596450971394
å bukke,1,10,116,3.824384274131865e-5,0.9773978889398807
å buldre,1,10,116,3.824384274131865e-5,0.977436132782622
å bulke,1,10,116,3.824384274131865e-5,0.9774743766253633
å butte,1,10,116,3.824384274131865e-5,0.9775126204681046
å chatte,1,10,116,3.824384274131865e-5,0.9775508643108459
å covre,1,10,116,3.824384274131865e-5,0.9775891081535873
å crashe,1,10,116,3.824384274131865e-5,0.9776273519963287
å dandere,1,10,116,3.824384274131865e-5,0.97766559583907
å daue,1,10,116,3.824384274131865e-5,0.9777038396818113
å delprivatisere,1,10,116,3.824384274131865e-5,0.9777420835245526
å deregulere,1,10,116,3.824384274131865e-5,0.9777803273672939
å desertere,1,10,116,3.824384274131865e-5,0.9778185712100352
å dikidere,1,10,116,3.824384274131865e-5,0.9778568150527766
å dikte,1,10,116,3.824384274131865e-5,0.9778950588955179
å diktere,1,10,116,3.824384274131865e-5,0.9779333027382592
å dirigere,1,10,116,3.824384274131865e-5,0.9779715465810005
å dirre,1,10,116,3.824384274131865e-5,0.9780097904237418
å diske,1,10,116,3.824384274131865e-5,0.9780480342664831
å diskriminere,1,10,116,3.824384274131865e-5,0.9780862781092244
å disponere,1,10,116,3.824384274131865e-5,0.9781245219519658
å donere,1,10,116,3.824384274131865e-5,0.9781627657947071
å drapere,1,10,116,3.824384274131865e-5,0.9782010096374484
å dras,1,10,116,3.824384274131865e-5,0.9782392534801897
å drite,1,10,116,3.824384274131865e-5,0.978277497322931
å drysse,1,10,116,3.824384274131865e-5,0.9783157411656723
å dufte,1,10,116,3.824384274131865e-5,0.9783539850084136
å duge,1,10,116,3.824384274131865e-5,0.978392228851155
å duppe,1,10,116,3.824384274131865e-5,0.9784304726938963
å dusje,1,10,116,3.824384274131865e-5,0.9784687165366376
å dy,1,10,116,3.824384274131865e-5,0.9785069603793789
å dyppe,1,10,116,3.824384274131865e-5,0.9785452042221202
å egengodkjenne,1,10,116,3.824384274131865e-5,0.9785834480648615
å ekspandere,1,10,116,3.824384274131865e-5,0.978621691907603
å eldes,1,10,116,3.824384274131865e-5,0.9786599357503443
å eliminere,1,10,116,3.824384274131865e-5,0.9786981795930856
å emigrere,1,10,116,3.824384274131865e-5,0.9787364234358269
å ergre,1,10,116,3.824384274131865e-5,0.9787746672785682
å erobre,1,10,116,3.824384274131865e-5,0.9788129111213095
å erodere,1,10,116,3.824384274131865e-5,0.9788511549640508
å eskortere,1,10,116,3.824384274131865e-5,0.9788893988067922
å estimere,1,10,116,3.824384274131865e-5,0.9789276426495335
å etterbetale,1,10,116,3.824384274131865e-5,0.9789658864922748
å etterfølge,1,10,116,3.824384274131865e-5,0.9790041303350161
å etterkomme,1,10,116,3.824384274131865e-5,0.9790423741777574
å etterleve,1,10,116,3.824384274131865e-5,0.9790806180204987
å etterlikne,1,10,116,3.824384274131865e-5,0.97911886186324
å etterlyse,1,10,116,3.824384274131865e-5,0.9791571057059814
å etterprøve,1,10,116,3.824384274131865e-5,0.9791953495487227
å evaluere,1,10,116,3.824384274131865e-5,0.979233593391464
å falme,1,10,116,3.824384274131865e-5,0.9792718372342053
å fantasere,1,10,116,3.824384274131865e-5,0.9793100810769466
å fascinere,1,10,116,3.824384274131865e-5,0.9793483249196879
å favne,1,10,116,3.824384274131865e-5,0.9793865687624292
å feilbehandle,1,10,116,3.824384274131865e-5,0.9794248126051706
å feilinformere,1,10,116,3.824384274131865e-5,0.9794630564479119
å felle,1,10,116,3.824384274131865e-5,0.9795013002906532
å femdoble,1,10,116,3.824384274131865e-5,0.9795395441333945
å ferdes,1,10,116,3.824384274131865e-5,0.9795777879761358
å ferdigforhandle,1,10,116,3.824384274131865e-5,0.9796160318188771
å feriere,1,10,116,3.824384274131865e-5,0.9796542756616186
å fjernstyre,1,10,116,3.824384274131865e-5,0.9796925195043599
å flagge,1,10,116,3.824384274131865e-5,0.9797307633471012
å flaire,1,10,116,3.824384274131865e-5,0.9797690071898425
å flekke,1,10,116,3.824384274131865e-5,0.9798072510325838
å flokke,1,10,116,3.824384274131865e-5,0.9798454948753251
å flyte,1,10,116,3.824384274131865e-5,0.9798837387180664
å fnyse,1,10,116,3.824384274131865e-5,0.9799219825608078
å følgje,1,10,116,3.824384274131865e-5,0.9799602264035491
å follow,1,10,116,3.824384274131865e-5,0.9799984702462904
å forårsake,1,10,116,3.824384274131865e-5,0.9800367140890317
å forbeholde,1,10,116,3.824384274131865e-5,0.980074957931773
å forbigå,1,10,116,3.824384274131865e-5,0.9801132017745143
å forbikjøre,1,10,116,3.824384274131865e-5,0.9801514456172556
å fordra,1,10,116,3.824384274131865e-5,0.980189689459997
å fordrive,1,10,116,3.824384274131865e-5,0.9802279333027383
å fordufte,1,10,116,3.824384274131865e-5,0.9802661771454796
å fordumme,1,10,116,3.824384274131865e-5,0.9803044209882209
å foregi,1,10,116,3.824384274131865e-5,0.9803426648309622
å forelegge,1,10,116,3.824384274131865e-5,0.9803809086737035
å foreskrive,1,10,116,3.824384274131865e-5,0.9804191525164448
