lemma,freq,freq_class,rank,prop,cum_sum_prop
moden,3,8,98,1.41622999575131e-4,0.8677713260633527
multippel,3,8,98,1.41622999575131e-4,0.8679129490629278
nådeløs,3,8,98,1.41622999575131e-4,0.8680545720625029
naiv,3,8,98,1.41622999575131e-4,0.868196195062078
naken,3,8,98,1.41622999575131e-4,0.8683378180616532
nautisk,3,8,98,1.41622999575131e-4,0.8684794410612283
nigeriansk,3,8,98,1.41622999575131e-4,0.8686210640608034
nøktern,3,8,98,1.41622999575131e-4,0.8687626870603786
nyvalgt,3,8,98,1.41622999575131e-4,0.8689043100599537
nyvasket,3,8,98,1.41622999575131e-4,0.8690459330595288
obligatorisk,3,8,98,1.41622999575131e-4,0.869187556059104
øm,3,8,98,1.41622999575131e-4,0.8693291790586791
ondskapsfull,3,8,98,1.41622999575131e-4,0.8694708020582542
oppegående,3,8,98,1.41622999575131e-4,0.8696124250578293
oransje,3,8,98,1.41622999575131e-4,0.8697540480574045
øredøvende,3,8,98,1.41622999575131e-4,0.8698956710569796
overdrive,3,8,98,1.41622999575131e-4,0.8700372940565547
overskuelig,3,8,98,1.41622999575131e-4,0.8701789170561299
overvektig,3,8,98,1.41622999575131e-4,0.870320540055705
øyeblikkelig,3,8,98,1.41622999575131e-4,0.8704621630552801
påfølgende,3,8,98,1.41622999575131e-4,0.8706037860548553
pakke,3,8,98,1.41622999575131e-4,0.8707454090544304
parkere,3,8,98,1.41622999575131e-4,0.8708870320540055
pedagogisk,3,8,98,1.41622999575131e-4,0.8710286550535807
permanent,3,8,98,1.41622999575131e-4,0.8711702780531558
poetisk,3,8,98,1.41622999575131e-4,0.8713119010527309
privilegere,3,8,98,1.41622999575131e-4,0.871453524052306
progressiv,3,8,98,1.41622999575131e-4,0.8715951470518812
rådgivende,3,8,98,1.41622999575131e-4,0.8717367700514563
ramme,3,8,98,1.41622999575131e-4,0.8718783930510314
rasistisk,3,8,98,1.41622999575131e-4,0.8720200160506066
redaksjonell,3,8,98,1.41622999575131e-4,0.8721616390501817
relatere,3,8,98,1.41622999575131e-4,0.8723032620497568
respektiv,3,8,98,1.41622999575131e-4,0.872444885049332
retorisk,3,8,98,1.41622999575131e-4,0.8725865080489071
rettmessig,3,8,98,1.41622999575131e-4,0.8727281310484822
ruse,3,8,98,1.41622999575131e-4,0.8728697540480573
ryddig,3,8,98,1.41622999575131e-4,0.8730113770476325
særegen,3,8,98,1.41622999575131e-4,0.8731530000472076
sammenhengende,3,8,98,1.41622999575131e-4,0.8732946230467827
sammenligne,3,8,98,1.41622999575131e-4,0.873436246046358
selge,3,8,98,1.41622999575131e-4,0.873577869045933
selvmotsigende,3,8,98,1.41622999575131e-4,0.8737194920455081
sentimental,3,8,98,1.41622999575131e-4,0.8738611150450833
separat,3,8,98,1.41622999575131e-4,0.8740027380446584
si,3,8,98,1.41622999575131e-4,0.8741443610442335
sikte,3,8,98,1.41622999575131e-4,0.8742859840438088
skade,3,8,98,1.41622999575131e-4,0.8744276070433838
skadelig,3,8,98,1.41622999575131e-4,0.874569230042959
skammelig,3,8,98,1.41622999575131e-4,0.874710853042534
skjerpe,3,8,98,1.41622999575131e-4,0.8748524760421093
skjev,3,8,98,1.41622999575131e-4,0.8749940990416843
skjør,3,8,98,1.41622999575131e-4,0.8751357220412594
slovakisk,3,8,98,1.41622999575131e-4,0.8752773450408347
snau,3,8,98,1.41622999575131e-4,0.8754189680404098
snever,3,8,98,1.41622999575131e-4,0.8755605910399848
sofistikert,3,8,98,1.41622999575131e-4,0.8757022140395601
sørkoreansk,3,8,98,1.41622999575131e-4,0.8758438370391352
sponse,3,8,98,1.41622999575131e-4,0.8759854600387103
statsansatt,3,8,98,1.41622999575131e-4,0.8761270830382853
stigmatisere,3,8,98,1.41622999575131e-4,0.8762687060378606
straffbar,3,8,98,1.41622999575131e-4,0.8764103290374357
substansiell,3,8,98,1.41622999575131e-4,0.8765519520370108
svekke,3,8,98,1.41622999575131e-4,0.876693575036586
talentfull,3,8,98,1.41622999575131e-4,0.8768351980361611
teologisk,3,8,98,1.41622999575131e-4,0.8769768210357362
tildekke,3,8,98,1.41622999575131e-4,0.8771184440353114
tilpasse,3,8,98,1.41622999575131e-4,0.8772600670348865
tjenende,3,8,98,1.41622999575131e-4,0.8774016900344616
trådløs,3,8,98,1.41622999575131e-4,0.8775433130340367
treg,3,8,98,1.41622999575131e-4,0.8776849360336119
tro,3,8,98,1.41622999575131e-4,0.877826559033187
tunisisk,3,8,98,1.41622999575131e-4,0.8779681820327621
tyrkisk,3,8,98,1.41622999575131e-4,0.8781098050323373
ubesvart,3,8,98,1.41622999575131e-4,0.8782514280319124
ufattelig,3,8,98,1.41622999575131e-4,0.8783930510314875
uforutsigbar,3,8,98,1.41622999575131e-4,0.8785346740310627
uinteressant,3,8,98,1.41622999575131e-4,0.8786762970306378
unaturlig,3,8,98,1.41622999575131e-4,0.8788179200302129
undertegne,3,8,98,1.41622999575131e-4,0.8789595430297881
unison,3,8,98,1.41622999575131e-4,0.8791011660293632
universell,3,8,98,1.41622999575131e-4,0.8792427890289383
uproblematisk,3,8,98,1.41622999575131e-4,0.8793844120285134
urimelig,3,8,98,1.41622999575131e-4,0.8795260350280886
usannsynlig,3,8,98,1.41622999575131e-4,0.8796676580276637
usedvanlig,3,8,98,1.41622999575131e-4,0.8798092810272388
usminket,3,8,98,1.41622999575131e-4,0.879950904026814
utallig,3,8,98,1.41622999575131e-4,0.8800925270263891
utbre,3,8,98,1.41622999575131e-4,0.8802341500259642
utenomjordisk,3,8,98,1.41622999575131e-4,0.8803757730255394
utsøkt,3,8,98,1.41622999575131e-4,0.8805173960251145
utvide,3,8,98,1.41622999575131e-4,0.8806590190246896
uventet,3,8,98,1.41622999575131e-4,0.8808006420242647
uviss,3,8,98,1.41622999575131e-4,0.8809422650238399
væpne,3,8,98,1.41622999575131e-4,0.881083888023415
var,3,8,98,1.41622999575131e-4,0.8812255110229901
vedrøre,3,8,98,1.41622999575131e-4,0.8813671340225653
vedta,3,8,98,1.41622999575131e-4,0.8815087570221404
veldedig,3,8,98,1.41622999575131e-4,0.8816503800217155
velstående,3,8,98,1.41622999575131e-4,0.8817920030212907
verbal,3,8,98,1.41622999575131e-4,0.8819336260208658
verdslig,3,8,98,1.41622999575131e-4,0.8820752490204409
vokse,3,8,98,1.41622999575131e-4,0.8822168720200161
vulgær,3,8,98,1.41622999575131e-4,0.8823584950195912
18.,2,9,99,9.441533305008733e-5,0.8824529103526413
30.,2,9,99,9.441533305008733e-5,0.8825473256856914
8.,2,9,99,9.441533305008733e-5,0.8826417410187414
absurd,2,9,99,9.441533305008733e-5,0.8827361563517915
akseptere,2,9,99,9.441533305008733e-5,0.8828305716848416
allergisk,2,9,99,9.441533305008733e-5,0.8829249870178917
ålreit,2,9,99,9.441533305008733e-5,0.8830194023509418
amatørisk,2,9,99,9.441533305008733e-5,0.8831138176839919
ambivalent,2,9,99,9.441533305008733e-5,0.883208233017042
anbefale,2,9,99,9.441533305008733e-5,0.8833026483500921
anerkjent,2,9,99,9.441533305008733e-5,0.8833970636831421
annonsere,2,9,99,9.441533305008733e-5,0.8834914790161922
anstendig,2,9,99,9.441533305008733e-5,0.8835858943492423
antirasistisk,2,9,99,9.441533305008733e-5,0.8836803096822924
arbeidskrevende,2,9,99,9.441533305008733e-5,0.8837747250153425
arbeidsløs,2,9,99,9.441533305008733e-5,0.8838691403483926
argentinsk,2,9,99,9.441533305008733e-5,0.8839635556814427
arrogant,2,9,99,9.441533305008733e-5,0.8840579710144927
årsille,2,9,99,9.441533305008733e-5,0.8841523863475428
asiatisk,2,9,99,9.441533305008733e-5,0.8842468016805929
avansere,2,9,99,9.441533305008733e-5,0.884341217013643
avdød,2,9,99,9.441533305008733e-5,0.8844356323466931
avskyelig,2,9,99,9.441533305008733e-5,0.8845300476797432
avslappet,2,9,99,9.441533305008733e-5,0.8846244630127933
avsluttende,2,9,99,9.441533305008733e-5,0.8847188783458434
bånn,2,9,99,9.441533305008733e-5,0.8848132936788934
barbarisk,2,9,99,9.441533305008733e-5,0.8849077090119435
barnløs,2,9,99,9.441533305008733e-5,0.8850021243449936
barsk,2,9,99,9.441533305008733e-5,0.8850965396780437
begrense,2,9,99,9.441533305008733e-5,0.8851909550110938
behørig,2,9,99,9.441533305008733e-5,0.8852853703441439
beige,2,9,99,9.441533305008733e-5,0.885379785677194
bekymringsverdig,2,9,99,9.441533305008733e-5,0.8854742010102441
belåne,2,9,99,9.441533305008733e-5,0.8855686163432941
beleilig,2,9,99,9.441533305008733e-5,0.8856630316763442
bemerke,2,9,99,9.441533305008733e-5,0.8857574470093943
beregne,2,9,99,9.441533305008733e-5,0.8858518623424444
berettige,2,9,99,9.441533305008733e-5,0.8859462776754945
berøre,2,9,99,9.441533305008733e-5,0.8860406930085446
besk,2,9,99,9.441533305008733e-5,0.8861351083415947
bestandig,2,9,99,9.441533305008733e-5,0.8862295236746447
betatt,2,9,99,9.441533305008733e-5,0.8863239390076948
betinge,2,9,99,9.441533305008733e-5,0.8864183543407449
betingelsesløs,2,9,99,9.441533305008733e-5,0.886512769673795
betraktelig,2,9,99,9.441533305008733e-5,0.8866071850068451
betydningsfull,2,9,99,9.441533305008733e-5,0.8867016003398952
bevegelig,2,9,99,9.441533305008733e-5,0.8867960156729453
beveget,2,9,99,9.441533305008733e-5,0.8868904310059954
bevise,2,9,99,9.441533305008733e-5,0.8869848463390454
bibelsk,2,9,99,9.441533305008733e-5,0.8870792616720955
bisarr,2,9,99,9.441533305008733e-5,0.8871736770051456
blande,2,9,99,9.441533305008733e-5,0.8872680923381957
blind,2,9,99,9.441533305008733e-5,0.8873625076712458
bokstavelig,2,9,99,9.441533305008733e-5,0.8874569230042959
bortreist,2,9,99,9.441533305008733e-5,0.887551338337346
brukbar,2,9,99,9.441533305008733e-5,0.887645753670396
brukt,2,9,99,9.441533305008733e-5,0.8877401690034461
bygge,2,9,99,9.441533305008733e-5,0.8878345843364962
defensiv,2,9,99,9.441533305008733e-5,0.8879289996695463
dekkende,2,9,99,9.441533305008733e-5,0.8880234150025964
delvis,2,9,99,9.441533305008733e-5,0.8881178303356465
deregulere,2,9,99,9.441533305008733e-5,0.8882122456686966
dobbelt,2,9,99,9.441533305008733e-5,0.8883066610017467
døddrukken,2,9,99,9.441533305008733e-5,0.8884010763347967
døll,2,9,99,9.441533305008733e-5,0.8884954916678468
døpe,2,9,99,9.441533305008733e-5,0.8885899070008969
døv,2,9,99,9.441533305008733e-5,0.888684322333947
dramaturgisk,2,9,99,9.441533305008733e-5,0.8887787376669971
dvask,2,9,99,9.441533305008733e-5,0.8888731530000472
dynamisk,2,9,99,9.441533305008733e-5,0.8889675683330973
egenkomponert,2,9,99,9.441533305008733e-5,0.8890619836661474
egne,2,9,99,9.441533305008733e-5,0.8891563989991974
egoistisk,2,9,99,9.441533305008733e-5,0.8892508143322475
egyptisk,2,9,99,9.441533305008733e-5,0.8893452296652976
eksepsjonell,2,9,99,9.441533305008733e-5,0.8894396449983477
ekstraordinær,2,9,99,9.441533305008733e-5,0.8895340603313978
elendig,2,9,99,9.441533305008733e-5,0.8896284756644479
ellevte,2,9,99,9.441533305008733e-5,0.889722890997498
empatisk,2,9,99,9.441533305008733e-5,0.889817306330548
eneveldig,2,9,99,9.441533305008733e-5,0.8899117216635981
enkeltstående,2,9,99,9.441533305008733e-5,0.8900061369966482
ens,2,9,99,9.441533305008733e-5,0.8901005523296983
etterprøvbar,2,9,99,9.441533305008733e-5,0.8901949676627484
ettertenksom,2,9,99,9.441533305008733e-5,0.8902893829957985
ettertrakte,2,9,99,9.441533305008733e-5,0.8903837983288486
evakuere,2,9,99,9.441533305008733e-5,0.8904782136618987
eventyrlig,2,9,99,9.441533305008733e-5,0.8905726289949487
fæl,2,9,99,9.441533305008733e-5,0.8906670443279988
fange,2,9,99,9.441533305008733e-5,0.8907614596610489
faretruende,2,9,99,9.441533305008733e-5,0.890855874994099
fargerik,2,9,99,9.441533305008733e-5,0.8909502903271491
farget,2,9,99,9.441533305008733e-5,0.8910447056601992
fascistisk,2,9,99,9.441533305008733e-5,0.8911391209932493
fatal,2,9,99,9.441533305008733e-5,0.8912335363262994
febrilsk,2,9,99,9.441533305008733e-5,0.8913279516593494
feilernært,2,9,99,9.441533305008733e-5,0.8914223669923995
feit,2,9,99,9.441533305008733e-5,0.8915167823254496
finansiell,2,9,99,9.441533305008733e-5,0.8916111976584997
finsk,2,9,99,9.441533305008733e-5,0.8917056129915498
fjollete,2,9,99,9.441533305008733e-5,0.8918000283245999
flerreligiøs,2,9,99,9.441533305008733e-5,0.89189444365765
flyktig,2,9,99,9.441533305008733e-5,0.8919888589907
folkerik,2,9,99,9.441533305008733e-5,0.8920832743237501
forankre,2,9,99,9.441533305008733e-5,0.8921776896568002
forbannet,2,9,99,9.441533305008733e-5,0.8922721049898503
forbause,2,9,99,9.441533305008733e-5,0.8923665203229004
forbigående,2,9,99,9.441533305008733e-5,0.8924609356559505
forbilledlig,2,9,99,9.441533305008733e-5,0.8925553509890006
forblåst,2,9,99,9.441533305008733e-5,0.8926497663220507
fordele,2,9,99,9.441533305008733e-5,0.8927441816551007
føre,2,9,99,9.441533305008733e-5,0.8928385969881508
forfølge,2,9,99,9.441533305008733e-5,0.8929330123212009
forhåndspåmeldt,2,9,99,9.441533305008733e-5,0.893027427654251
forkommen,2,9,99,9.441533305008733e-5,0.8931218429873011
forleden,2,9,99,9.441533305008733e-5,0.8932162583203512
fornærmet,2,9,99,9.441533305008733e-5,0.8933106736534013
forplikte,2,9,99,9.441533305008733e-5,0.8934050889864514
forstå,2,9,99,9.441533305008733e-5,0.8934995043195014
forståelig,2,9,99,9.441533305008733e-5,0.8935939196525515
forsvarsløs,2,9,99,9.441533305008733e-5,0.8936883349856016
fredløs,2,9,99,9.441533305008733e-5,0.8937827503186517
fruktbar,2,9,99,9.441533305008733e-5,0.8938771656517018
frustrere,2,9,99,9.441533305008733e-5,0.8939715809847519
fuktig,2,9,99,9.441533305008733e-5,0.894065996317802
fullkommen,2,9,99,9.441533305008733e-5,0.894160411650852
fullverdig,2,9,99,9.441533305008733e-5,0.8942548269839021
gåtefull,2,9,99,9.441533305008733e-5,0.8943492423169522
gebrokken,2,9,99,9.441533305008733e-5,0.8944436576500023
gedigen,2,9,99,9.441533305008733e-5,0.8945380729830524
genetisk,2,9,99,9.441533305008733e-5,0.8946324883161025
geriatrisk,2,9,99,9.441533305008733e-5,0.8947269036491526
gigantisk,2,9,99,9.441533305008733e-5,0.8948213189822027
gjennomført,2,9,99,9.441533305008733e-5,0.8949157343152527
gjennomgripende,2,9,99,9.441533305008733e-5,0.8950101496483028
gjennomsnittlig,2,9,99,9.441533305008733e-5,0.8951045649813529
gjenvelge,2,9,99,9.441533305008733e-5,0.895198980314403
glatt,2,9,99,9.441533305008733e-5,0.8952933956474531
globalisere,2,9,99,9.441533305008733e-5,0.8953878109805032
grammatisk,2,9,99,9.441533305008733e-5,0.8954822263135533
grenseløs,2,9,99,9.441533305008733e-5,0.8955766416466034
gripende,2,9,99,9.441533305008733e-5,0.8956710569796534
grufull,2,9,99,9.441533305008733e-5,0.8957654723127035
grunnlovgivende,2,9,99,9.441533305008733e-5,0.8958598876457536
guddommelig,2,9,99,9.441533305008733e-5,0.8959543029788037
gunstig,2,9,99,9.441533305008733e-5,0.8960487183118538
halvere,2,9,99,9.441533305008733e-5,0.8961431336449039
halvferdig,2,9,99,9.441533305008733e-5,0.896237548977954
hatefull,2,9,99,9.441533305008733e-5,0.896331964311004
hektisk,2,9,99,9.441533305008733e-5,0.8964263796440541
helskinnet,2,9,99,9.441533305008733e-5,0.8965207949771042
henge,2,9,99,9.441533305008733e-5,0.8966152103101543
het,2,9,99,9.441533305008733e-5,0.8967096256432044
hjemlig,2,9,99,9.441533305008733e-5,0.8968040409762545
hjertelig,2,9,99,9.441533305008733e-5,0.8968984563093046
hjerteskjærende,2,9,99,9.441533305008733e-5,0.8969928716423547
homogen,2,9,99,9.441533305008733e-5,0.8970872869754047
høyteknologisk,2,9,99,9.441533305008733e-5,0.8971817023084548
høytstående,2,9,99,9.441533305008733e-5,0.89727611764150494
humoristisk,2,9,99,9.441533305008733e-5,0.897370532974555
hvass,2,9,99,9.441533305008733e-5,0.8974649483076051
ideologisk,2,9,99,9.441533305008733e-5,0.89755936364065525
idiotisk,2,9,99,9.441533305008733e-5,0.8976537789737054
iføre,2,9,99,9.441533305008733e-5,0.8977481943067553
illustrere,2,9,99,9.441533305008733e-5,0.8978426096398054
importere,2,9,99,9.441533305008733e-5,0.8979370249728555
inderlig,2,9,99,9.441533305008733e-5,0.8980314403059056
indignert,2,9,99,9.441533305008733e-5,0.8981258556389558
informativ,2,9,99,9.441533305008733e-5,0.8982202709720059
informere,2,9,99,9.441533305008733e-5,0.898314686305056
innebygd,2,9,99,9.441533305008733e-5,0.8984091016381061
innenlandsk,2,9,99,9.441533305008733e-5,0.898503516971156
innenrikspolitisk,2,9,99,9.441533305008733e-5,0.8985979323042061
inneværende,2,9,99,9.441533305008733e-5,0.8986923476372563
innleie,2,9,99,9.441533305008733e-5,0.8987867629703064
innovativ,2,9,99,9.441533305008733e-5,0.8988811783033565
innpakket,2,9,99,9.441533305008733e-5,0.8989755936364066
innsatsstyre,2,9,99,9.441533305008733e-5,0.8990700089694567
innvandringspolitisk,2,9,99,9.441533305008733e-5,0.8991644243025068
inspirere,2,9,99,9.441533305008733e-5,0.8992588396355568
interaktiv,2,9,99,9.441533305008733e-5,0.8993532549686069
intetsigende,2,9,99,9.441533305008733e-5,0.899447670301657
intoleranse-betegnende,2,9,99,9.441533305008733e-5,0.8995420856347071
ironisk,2,9,99,9.441533305008733e-5,0.8996365009677572
japansk,2,9,99,9.441533305008733e-5,0.8997309163008073
juliansk,2,9,99,9.441533305008733e-5,0.8998253316338574
kaotisk,2,9,99,9.441533305008733e-5,0.8999197469669074
karakteristisk,2,9,99,9.441533305008733e-5,0.9000141622999575
kjempeviktig,2,9,99,9.441533305008733e-5,0.9001085776330076
klimavennlig,2,9,99,9.441533305008733e-5,0.9002029929660577
koke,2,9,99,9.441533305008733e-5,0.9002974082991078
kombinere,2,9,99,9.441533305008733e-5,0.9003918236321579
komisk,2,9,99,9.441533305008733e-5,0.900486238965208
kommunistisk,2,9,99,9.441533305008733e-5,0.9005806542982581
kompakt,2,9,99,9.441533305008733e-5,0.9006750696313081
konstruere,2,9,99,9.441533305008733e-5,0.9007694849643582
kontant,2,9,99,9.441533305008733e-5,0.9008639002974083
konturskarp,2,9,99,9.441533305008733e-5,0.9009583156304584
kortfattet,2,9,99,9.441533305008733e-5,0.9010527309635085
kristelig,2,9,99,9.441533305008733e-5,0.9011471462965586
kroppslig,2,9,99,9.441533305008733e-5,0.9012415616296087
kulturhistorisk,2,9,99,9.441533305008733e-5,0.9013359769626588
kulturminnefaglig,2,9,99,9.441533305008733e-5,0.9014303922957088
kunstig,2,9,99,9.441533305008733e-5,0.9015248076287589
kunstinteressert,2,9,99,9.441533305008733e-5,0.901619222961809
kvalitativ,2,9,99,9.441533305008733e-5,0.9017136382948591
kvele,2,9,99,9.441533305008733e-5,0.9018080536279092
kynisk,2,9,99,9.441533305008733e-5,0.9019024689609593
lærd,2,9,99,9.441533305008733e-5,0.9019968842940094
landsdekkende,2,9,99,9.441533305008733e-5,0.9020912996270594
låne,2,9,99,9.441533305008733e-5,0.9021857149601095
låse,2,9,99,9.441533305008733e-5,0.9022801302931596
latinsk,2,9,99,9.441533305008733e-5,0.9023745456262097
lavtliggende,2,9,99,9.441533305008733e-5,0.9024689609592598
lekker,2,9,99,9.441533305008733e-5,0.9025633762923099
lette,2,9,99,9.441533305008733e-5,0.90265779162536
levedyktig,2,9,99,9.441533305008733e-5,0.9027522069584101
likeartet,2,9,99,9.441533305008733e-5,0.9028466222914601
lilla,2,9,99,9.441533305008733e-5,0.9029410376245102
lingvistisk,2,9,99,9.441533305008733e-5,0.9030354529575603
live,2,9,99,9.441533305008733e-5,0.9031298682906104
logisk,2,9,99,9.441533305008733e-5,0.9032242836236605
love,2,9,99,9.441533305008733e-5,0.9033186989567106
lovgivende,2,9,99,9.441533305008733e-5,0.9034131142897607
lur,2,9,99,9.441533305008733e-5,0.9035075296228108
lynrask,2,9,99,9.441533305008733e-5,0.9036019449558608
lyssky,2,9,99,9.441533305008733e-5,0.9036963602889109
mager,2,9,99,9.441533305008733e-5,0.903790775621961
maksimalistisk,2,9,99,9.441533305008733e-5,0.9038851909550111
målgivende,2,9,99,9.441533305008733e-5,0.9039796062880612
mangeårig,2,9,99,9.441533305008733e-5,0.9040740216211113
mangfoldig,2,9,99,9.441533305008733e-5,0.9041684369541614
marginal,2,9,99,9.441533305008733e-5,0.9042628522872114
marginalisere,2,9,99,9.441533305008733e-5,0.9043572676202615
mellommenneskelig,2,9,99,9.441533305008733e-5,0.9044516829533116
mellomstor,2,9,99,9.441533305008733e-5,0.9045460982863617
menig,2,9,99,9.441533305008733e-5,0.9046405136194118
meningsfull,2,9,99,9.441533305008733e-5,0.9047349289524619
menneskerettslig,2,9,99,9.441533305008733e-5,0.904829344285512
merkbar,2,9,99,9.441533305008733e-5,0.9049237596185621
mesterlig,2,9,99,9.441533305008733e-5,0.9050181749516121
middels,2,9,99,9.441533305008733e-5,0.9051125902846622
mindreverdig,2,9,99,9.441533305008733e-5,0.9052070056177123
mør,2,9,99,9.441533305008733e-5,0.9053014209507624
motivere,2,9,99,9.441533305008733e-5,0.9053958362838125
motorisere,2,9,99,9.441533305008733e-5,0.9054902516168626
munter,2,9,99,9.441533305008733e-5,0.9055846669499127
naturvitenskapelig,2,9,99,9.441533305008733e-5,0.9056790822829628
navngi,2,9,99,9.441533305008733e-5,0.9057734976160128
nederlandsk,2,9,99,9.441533305008733e-5,0.9058679129490629
nedsettende,2,9,99,9.441533305008733e-5,0.905962328282113
nordkoreansk,2,9,99,9.441533305008733e-5,0.9060567436151631
nordlig,2,9,99,9.441533305008733e-5,0.9061511589482132
nostalgisk,2,9,99,9.441533305008733e-5,0.9062455742812633
nøytral,2,9,99,9.441533305008733e-5,0.9063399896143134
nydelig,2,9,99,9.441533305008733e-5,0.9064344049473634
nykter,2,9,99,9.441533305008733e-5,0.9065288202804135
nysgjerrig,2,9,99,9.441533305008733e-5,0.9066232356134636
nystartet,2,9,99,9.441533305008733e-5,0.9067176509465137
øde,2,9,99,9.441533305008733e-5,0.9068120662795638
okkult,2,9,99,9.441533305008733e-5,0.9069064816126139
okkupere,2,9,99,9.441533305008733e-5,0.907000896945664
omdiskutert,2,9,99,9.441533305008733e-5,0.9070953122787141
omtale,2,9,99,9.441533305008733e-5,0.9071897276117641
omvendt,2,9,99,9.441533305008733e-5,0.9072841429448142
operativ,2,9,99,9.441533305008733e-5,0.9073785582778643
oppfylle,2,9,99,9.441533305008733e-5,0.9074729736109144
opplest,2,9,99,9.441533305008733e-5,0.9075673889439645
oppleve,2,9,99,9.441533305008733e-5,0.9076618042770146
opposisjonell,2,9,99,9.441533305008733e-5,0.9077562196100647
opprørt,2,9,99,9.441533305008733e-5,0.9078506349431147
oppvokst,2,9,99,9.441533305008733e-5,0.9079450502761648
optimal,2,9,99,9.441533305008733e-5,0.9080394656092149
optimistisk,2,9,99,9.441533305008733e-5,0.908133880942265
organisasjonsmessig,2,9,99,9.441533305008733e-5,0.9082282962753151
ørliten,2,9,99,9.441533305008733e-5,0.9083227116083652
østerriksk-ungarsk,2,9,99,9.441533305008733e-5,0.9084171269414153
overbefolket,2,9,99,9.441533305008733e-5,0.9085115422744654
overflødig,2,9,99,9.441533305008733e-5,0.9086059576075154
overført,2,9,99,9.441533305008733e-5,0.9087003729405655
påbudt,2,9,99,9.441533305008733e-5,0.9087947882736156
paradoksal,2,9,99,9.441533305008733e-5,0.9088892036066657
parallell,2,9,99,9.441533305008733e-5,0.9089836189397158
påstå,2,9,99,9.441533305008733e-5,0.9090780342727659
påtaleansvarlig,2,9,99,9.441533305008733e-5,0.909172449605816
patetisk,2,9,99,9.441533305008733e-5,0.9092668649388661
påtroppende,2,9,99,9.441533305008733e-5,0.9093612802719161
pensjonere,2,9,99,9.441533305008733e-5,0.9094556956049662
perfid,2,9,99,9.441533305008733e-5,0.9095501109380163
perifer,2,9,99,9.441533305008733e-5,0.9096445262710664
plage,2,9,99,9.441533305008733e-5,0.9097389416041165
plagsom,2,9,99,9.441533305008733e-5,0.9098333569371666
praktfull,2,9,99,9.441533305008733e-5,0.9099277722702167
prikkfri,2,9,99,9.441533305008733e-5,0.9100221876032667
proaktiv,2,9,99,9.441533305008733e-5,0.9101166029363168
produktiv,2,9,99,9.441533305008733e-5,0.9102110182693669
proff,2,9,99,9.441533305008733e-5,0.910305433602417
provosere,2,9,99,9.441533305008733e-5,0.9103998489354671
psykiatrisk,2,9,99,9.441533305008733e-5,0.9104942642685172
psykologisk,2,9,99,9.441533305008733e-5,0.9105886796015673
psykososial,2,9,99,9.441533305008733e-5,0.9106830949346174
pur,2,9,99,9.441533305008733e-5,0.9107775102676674
pynte,2,9,99,9.441533305008733e-5,0.9108719256007175
rak,2,9,99,9.441533305008733e-5,0.9109663409337676
ram,2,9,99,9.441533305008733e-5,0.9110607562668177
rasjonell,2,9,99,9.441533305008733e-5,0.9111551715998678
rastløs,2,9,99,9.441533305008733e-5,0.9112495869329179
råtten,2,9,99,9.441533305008733e-5,0.911344002265968
regelmessig,2,9,99,9.441533305008733e-5,0.9114384175990181
regelrett,2,9,99,9.441533305008733e-5,0.9115328329320681
registrere,2,9,99,9.441533305008733e-5,0.9116272482651182
reise,2,9,99,9.441533305008733e-5,0.9117216635981683
relativistisk,2,9,99,9.441533305008733e-5,0.9118160789312184
representere,2,9,99,9.441533305008733e-5,0.9119104942642685
respektere,2,9,99,9.441533305008733e-5,0.9120049095973186
røff,2,9,99,9.441533305008733e-5,0.9120993249303687
røykfri,2,9,99,9.441533305008733e-5,0.9121937402634187
rustfri,2,9,99,9.441533305008733e-5,0.9122881555964688
særnorsk,2,9,99,9.441533305008733e-5,0.9123825709295189
særprege,2,9,99,9.441533305008733e-5,0.912476986262569
saftig,2,9,99,9.441533305008733e-5,0.9125714015956191
saklig,2,9,99,9.441533305008733e-5,0.9126658169286692
samfunnsansvarlig,2,9,99,9.441533305008733e-5,0.9127602322617193
samisk,2,9,99,9.441533305008733e-5,0.9128546475947694
sammenfallende,2,9,99,9.441533305008733e-5,0.9129490629278194
samspilt,2,9,99,9.441533305008733e-5,0.9130434782608695
samstemme,2,9,99,9.441533305008733e-5,0.9131378935939196
sår,2,9,99,9.441533305008733e-5,0.9132323089269697
sedvanlig,2,9,99,9.441533305008733e-5,0.9133267242600198
semi-tilfreds,2,9,99,9.441533305008733e-5,0.9134211395930699
sensasjonell,2,9,99,9.441533305008733e-5,0.91351555492612
sensuell,2,9,99,9.441533305008733e-5,0.9136099702591701
siciliansk,2,9,99,9.441533305008733e-5,0.9137043855922201
sikkerhetsmessig,2,9,99,9.441533305008733e-5,0.9137988009252702
simpel,2,9,99,9.441533305008733e-5,0.9138932162583203
sindig,2,9,99,9.441533305008733e-5,0.9139876315913704
sitre,2,9,99,9.441533305008733e-5,0.9140820469244205
sivilisere,2,9,99,9.441533305008733e-5,0.9141764622574706
sjablongaktig,2,9,99,9.441533305008733e-5,0.9142708775905207
sjelelig,2,9,99,9.441533305008733e-5,0.9143652929235707
skarve,2,9,99,9.441533305008733e-5,0.9144597082566208
skjemme,2,9,99,9.441533305008733e-5,0.9145541235896709
skjønn,2,9,99,9.441533305008733e-5,0.914648538922721
skrekkelig,2,9,99,9.441533305008733e-5,0.9147429542557711
skrekkinngytende,2,9,99,9.441533305008733e-5,0.9148373695888212
